site,person,trial,targ_side_rel,accuracy,rt
Aberdeen,11,30,absent,1,4.812
Aberdeen,11,31,absent,1,5.396
Aberdeen,11,32,hard,0,4.854
Aberdeen,11,33,absent,0,3.263
Aberdeen,11,34,easy,1,1.371
Aberdeen,11,35,easy,1,1.509
Aberdeen,11,36,easy,1,0.971
Aberdeen,11,37,hard,0,5.652
Aberdeen,11,38,absent,1,6.667
Aberdeen,11,39,absent,1,5.724
Aberdeen,11,40,absent,1,5.185
Aberdeen,11,41,absent,1,2.847
Aberdeen,11,42,absent,1,4.778
Aberdeen,11,43,absent,1,4.331
Aberdeen,11,44,absent,1,3.339
Aberdeen,11,45,hard,0,4.767
Aberdeen,11,46,easy,1,0.764
Aberdeen,11,47,easy,1,0.663
Aberdeen,11,48,hard,1,3.497
Aberdeen,11,49,hard,0,5.81
Aberdeen,11,50,absent,1,3.252
Aberdeen,11,51,absent,1,4.362
Aberdeen,11,52,hard,0,5.552
Aberdeen,11,53,easy,1,0.737
Aberdeen,11,54,absent,0,2.172
Aberdeen,11,55,easy,1,0.853
Aberdeen,11,56,hard,1,3.212
Aberdeen,11,57,easy,1,0.633
Aberdeen,11,58,absent,1,6.855
Aberdeen,11,59,hard,1,3.635
Aberdeen,11,60,absent,1,5.399
Aberdeen,11,61,absent,1,3.405
Aberdeen,11,62,hard,0,5.999
Aberdeen,11,63,hard,1,2.353
Aberdeen,11,64,absent,1,4.754
Aberdeen,11,65,absent,1,4.135
Aberdeen,11,66,absent,1,5.309
Aberdeen,11,67,absent,1,6.069
Aberdeen,11,68,easy,1,0.662
Aberdeen,11,69,absent,1,3.98
Aberdeen,11,70,easy,1,0.781
Aberdeen,11,71,absent,1,5.704
Aberdeen,11,72,easy,1,0.696
Aberdeen,11,73,absent,1,4.638
Aberdeen,11,74,absent,1,5.054
Aberdeen,11,75,absent,1,4.346
Aberdeen,11,76,hard,0,5.049
Aberdeen,11,77,easy,1,0.751
Aberdeen,11,78,hard,1,4.267
Aberdeen,11,79,hard,0,3.585
Aberdeen,11,80,easy,1,1.121
Aberdeen,11,81,easy,1,0.6
Aberdeen,11,82,hard,0,6.291
Aberdeen,11,83,absent,1,4.192
Aberdeen,11,84,absent,1,5.994
Aberdeen,11,85,absent,1,4.207
Aberdeen,11,86,absent,1,5.926
Aberdeen,11,87,easy,1,0.786
Aberdeen,11,88,hard,0,4.355
Aberdeen,11,89,hard,0,6.397
Aberdeen,11,90,hard,0,4.108
Aberdeen,11,91,absent,1,6.975
Aberdeen,11,92,absent,1,7.423
Aberdeen,11,93,absent,0,3.285
Aberdeen,11,94,absent,1,4.781
Aberdeen,11,95,absent,1,5.486
Aberdeen,11,96,absent,1,5.932
Aberdeen,11,97,easy,1,0.884
Aberdeen,11,98,absent,1,4.339
Aberdeen,11,99,absent,1,5.898
Aberdeen,11,100,hard,0,4.569
Aberdeen,11,101,easy,0,5.368
Aberdeen,11,102,easy,1,0.856
Aberdeen,12,7,easy,1,1.031
Aberdeen,12,8,hard,0,6.822
Aberdeen,12,9,easy,1,1.766
Aberdeen,12,10,hard,0,9.531
Aberdeen,12,11,easy,1,3.086
Aberdeen,12,12,absent,0,4.682
Aberdeen,12,13,absent,1,7.853
Aberdeen,12,14,easy,1,1.896
Aberdeen,12,15,hard,0,5.491
Aberdeen,12,16,absent,1,11.965
Aberdeen,12,17,absent,1,8.453
Aberdeen,12,18,absent,1,6.942
Aberdeen,12,19,absent,1,6.92
Aberdeen,12,20,absent,1,6.928
Aberdeen,12,21,easy,1,1.26
Aberdeen,12,22,absent,1,8.729
Aberdeen,12,23,hard,0,6.599
Aberdeen,12,24,easy,1,8.939
Aberdeen,12,25,absent,1,7.9
Aberdeen,12,26,absent,1,4.173
Aberdeen,12,27,absent,0,5.029
Aberdeen,12,28,absent,1,6.73
Aberdeen,12,29,hard,0,9.401
Aberdeen,12,30,hard,0,10.729
Aberdeen,12,31,absent,1,9.472
Aberdeen,12,32,absent,1,8.538
Aberdeen,12,33,absent,1,6.039
Aberdeen,12,34,absent,0,9.057
Aberdeen,12,35,easy,1,1.608
Aberdeen,12,36,easy,1,4.151
Aberdeen,12,37,hard,0,6.691
Aberdeen,12,38,absent,0,8.148
Aberdeen,12,39,easy,1,3.046
Aberdeen,12,40,absent,1,6.502
Aberdeen,12,41,absent,1,7.289
Aberdeen,12,42,easy,1,2.087
Aberdeen,12,43,absent,1,8.739
Aberdeen,12,44,hard,1,5.466
Aberdeen,12,45,absent,1,6.888
Aberdeen,12,46,absent,1,6.651
Aberdeen,12,47,hard,1,5.762
Aberdeen,12,48,easy,1,0.897
Aberdeen,12,49,hard,1,4.3
Aberdeen,12,50,hard,1,4.467
Aberdeen,12,51,absent,1,8.854
Aberdeen,12,52,easy,1,1.033
Aberdeen,12,53,hard,0,3.984
Aberdeen,12,54,absent,0,1.724
Aberdeen,12,55,absent,1,9.34
Aberdeen,12,56,easy,1,0.87
Aberdeen,12,57,absent,1,5.872
Aberdeen,12,58,hard,0,6.842
Aberdeen,12,59,absent,0,1.322
Aberdeen,12,60,hard,0,5.598
Aberdeen,12,61,hard,0,7.183
Aberdeen,12,62,absent,1,7.143
Aberdeen,12,63,easy,1,1.236
Aberdeen,12,64,hard,0,5.855
Aberdeen,12,65,absent,1,8.694
Aberdeen,12,66,easy,1,1.216
Aberdeen,12,67,absent,1,7.292
Aberdeen,12,68,hard,0,8.473
Aberdeen,12,69,absent,1,4.211
Aberdeen,12,70,absent,1,8.579
Aberdeen,12,71,absent,1,5.56
Aberdeen,12,72,absent,1,9.995
Aberdeen,12,73,easy,1,0.812
Aberdeen,12,74,easy,1,0.842
Aberdeen,12,75,absent,1,6.856
Aberdeen,12,76,easy,1,0.855
Aberdeen,12,77,absent,1,2.66
Aberdeen,12,78,hard,0,10.389
Aberdeen,12,79,easy,1,0.846
Aberdeen,12,80,easy,1,1.355
Aberdeen,12,81,absent,1,5.643
Aberdeen,12,82,easy,1,0.794
Aberdeen,12,83,absent,1,4.116
Aberdeen,12,84,hard,0,3.347
Aberdeen,12,85,hard,0,3.722
Aberdeen,12,86,absent,1,4.402
Aberdeen,12,87,absent,1,5.46
Aberdeen,12,88,absent,1,4.998
Aberdeen,12,89,absent,1,5.187
Aberdeen,12,90,hard,1,4.933
Aberdeen,12,91,absent,1,6.412
Aberdeen,12,92,hard,0,5.999
Aberdeen,12,93,absent,1,2.858
Aberdeen,12,94,hard,1,1.992
Aberdeen,12,95,easy,1,1.705
Aberdeen,12,96,absent,1,2.325
Aberdeen,12,97,easy,1,0.79
Aberdeen,12,98,hard,0,3.354
Aberdeen,12,99,absent,1,2.777
Aberdeen,12,100,absent,1,3.71
Aberdeen,12,101,easy,1,1.301
Aberdeen,12,102,absent,1,1.743
Aberdeen,13,7,absent,1,2.476
Aberdeen,13,8,hard,0,3.274
Aberdeen,13,9,easy,1,1.588
Aberdeen,13,10,hard,1,2.308
Aberdeen,13,11,absent,1,4.669
Aberdeen,13,12,hard,0,4.828
Aberdeen,13,13,easy,1,1.167
Aberdeen,13,14,absent,1,5.732
Aberdeen,13,15,absent,1,4.523
Aberdeen,13,16,easy,1,0.994
Aberdeen,13,17,absent,1,3.632
Aberdeen,13,18,easy,1,1.208
Aberdeen,13,19,hard,1,2.771
Aberdeen,13,20,hard,0,2.384
Aberdeen,13,21,absent,1,4.477
Aberdeen,13,22,absent,1,3.608
Aberdeen,13,23,absent,1,3.226
Aberdeen,13,24,absent,1,4.002
Aberdeen,13,25,hard,1,4.145
Aberdeen,13,26,easy,1,0.974
Aberdeen,13,27,absent,1,5.295
Aberdeen,13,28,absent,1,4.378
Aberdeen,13,29,absent,1,4.639
Aberdeen,13,30,easy,1,0.72
Aberdeen,13,31,easy,1,0.764
Aberdeen,13,32,hard,0,2.241
Aberdeen,13,33,easy,1,0.946
Aberdeen,13,34,easy,1,0.71
Aberdeen,13,35,hard,0,3.879
Aberdeen,13,36,absent,1,4.349
Aberdeen,13,37,absent,1,2.695
Aberdeen,13,38,easy,1,1.227
Aberdeen,13,39,absent,1,4.294
Aberdeen,13,40,absent,1,3.556
Aberdeen,13,41,hard,0,3.409
Aberdeen,13,42,easy,1,0.992
Aberdeen,13,43,easy,1,1.17
Aberdeen,13,44,absent,1,2.607
Aberdeen,13,45,absent,1,4.933
Aberdeen,13,46,hard,0,3.098
Aberdeen,13,47,absent,1,3.816
Aberdeen,13,48,absent,1,3.833
Aberdeen,13,49,absent,1,4.052
Aberdeen,13,50,absent,1,3.801
Aberdeen,13,51,absent,1,5.518
Aberdeen,13,52,absent,1,4.484
Aberdeen,13,53,hard,0,5.572
Aberdeen,13,54,hard,0,3.364
Aberdeen,13,55,absent,1,3.421
Aberdeen,13,56,absent,1,3.652
Aberdeen,13,57,hard,0,3.235
Aberdeen,13,58,easy,1,1.175
Aberdeen,13,59,easy,1,1.006
Aberdeen,13,60,easy,1,0.781
Aberdeen,13,61,absent,1,2.506
Aberdeen,13,62,hard,0,4.166
Aberdeen,13,63,absent,1,3.225
Aberdeen,13,64,absent,1,4.271
Aberdeen,13,65,easy,1,1.096
Aberdeen,13,66,hard,1,4.38
Aberdeen,13,67,absent,1,5.105
Aberdeen,13,68,hard,1,3.608
Aberdeen,13,69,absent,1,5.219
Aberdeen,13,70,easy,1,3.469
Aberdeen,13,71,hard,0,5.174
Aberdeen,13,72,absent,1,3.55
Aberdeen,13,73,absent,1,6.272
Aberdeen,13,74,absent,1,3.388
Aberdeen,13,75,absent,1,3.319
Aberdeen,13,76,easy,1,0.917
Aberdeen,13,77,hard,0,6.29
Aberdeen,13,78,absent,1,4.78
Aberdeen,13,79,easy,1,1.118
Aberdeen,13,80,hard,0,3.067
Aberdeen,13,81,hard,0,3.552
Aberdeen,13,82,absent,1,4.551
Aberdeen,13,83,absent,1,5.714
Aberdeen,13,84,absent,1,6.916
Aberdeen,13,85,absent,1,6.906
Aberdeen,13,86,absent,1,6.573
Aberdeen,13,87,easy,1,1.164
Aberdeen,13,88,hard,0,5.28
Aberdeen,13,89,easy,1,2.288
Aberdeen,13,90,absent,1,5.616
Aberdeen,13,91,hard,0,6.428
Aberdeen,13,92,absent,1,5.096
Aberdeen,13,93,absent,1,4.459
Aberdeen,13,94,hard,1,4.289
Aberdeen,13,95,absent,1,5.62
Aberdeen,13,96,easy,1,1.257
Aberdeen,13,97,hard,0,9.221
Aberdeen,13,98,absent,1,3.137
Aberdeen,13,99,easy,1,0.778
Aberdeen,13,100,absent,1,8.219
Aberdeen,13,101,easy,1,0.912
Aberdeen,13,102,absent,1,5.399
Aberdeen,14,7,easy,1,1.727
Aberdeen,14,8,hard,1,1.446
Aberdeen,14,9,easy,1,1.114
Aberdeen,14,10,hard,0,4.792
Aberdeen,14,11,easy,1,2.708
Aberdeen,14,12,absent,1,4.22
Aberdeen,14,13,absent,0,3.906
Aberdeen,14,14,easy,1,1.776
Aberdeen,14,15,hard,0,2.794
Aberdeen,14,16,absent,1,3.479
Aberdeen,14,17,absent,1,4.532
Aberdeen,14,18,absent,1,4.253
Aberdeen,14,19,absent,1,3.111
Aberdeen,14,20,absent,1,4.342
Aberdeen,14,21,easy,1,1.323
Aberdeen,14,22,absent,0,4.173
Aberdeen,14,23,hard,1,3.268
Aberdeen,14,24,easy,1,1.565
Aberdeen,14,25,absent,1,4.933
Aberdeen,14,26,absent,0,1.366
Aberdeen,14,27,absent,1,3.908
Aberdeen,14,28,absent,1,3.904
Aberdeen,14,29,hard,0,1.964
Aberdeen,14,30,hard,1,2.223
Aberdeen,14,31,absent,1,3.301
Aberdeen,14,32,absent,1,2.517
Aberdeen,14,33,absent,0,2.688
Aberdeen,14,34,absent,0,2.448
Aberdeen,14,35,easy,1,1.786
Aberdeen,14,36,easy,1,1.18
Aberdeen,14,37,hard,1,1.943
Aberdeen,14,38,absent,0,1.086
Aberdeen,14,39,easy,1,0.939
Aberdeen,14,40,absent,1,2.452
Aberdeen,14,41,absent,0,2.485
Aberdeen,14,42,easy,1,1.351
Aberdeen,14,43,absent,0,1.995
Aberdeen,14,44,hard,1,3.483
Aberdeen,14,45,absent,0,1.2
Aberdeen,14,46,absent,0,1.536
Aberdeen,14,47,hard,0,2.818
Aberdeen,14,48,easy,1,1.207
Aberdeen,14,49,hard,1,1.741
Aberdeen,14,50,hard,1,2.021
Aberdeen,14,51,absent,1,3.811
Aberdeen,14,52,easy,1,0.971
Aberdeen,14,53,hard,1,1.988
Aberdeen,14,54,absent,1,3.161
Aberdeen,14,55,absent,1,2.532
Aberdeen,14,56,easy,0,1.474
Aberdeen,14,57,absent,1,3.347
Aberdeen,14,58,hard,0,3.266
Aberdeen,14,59,absent,1,3.192
Aberdeen,14,60,hard,1,3.589
Aberdeen,14,61,hard,1,1.9
Aberdeen,14,62,absent,1,4.518
Aberdeen,14,63,easy,1,1.36
Aberdeen,14,64,hard,0,3.803
Aberdeen,14,65,absent,1,3.191
Aberdeen,14,66,easy,1,2.12
Aberdeen,14,67,absent,1,4.049
Aberdeen,14,68,hard,1,2.177
Aberdeen,14,69,absent,1,3.354
Aberdeen,14,70,absent,0,4.516
Aberdeen,14,71,absent,0,2.63
Aberdeen,14,72,absent,1,3.569
Aberdeen,14,73,easy,1,1.78
Aberdeen,14,74,easy,1,1.713
Aberdeen,14,75,absent,1,3.584
Aberdeen,14,76,easy,1,1.238
Aberdeen,14,77,absent,1,2.944
Aberdeen,14,78,hard,0,4.257
Aberdeen,14,79,easy,1,1.558
Aberdeen,14,80,easy,1,1.057
Aberdeen,14,81,absent,1,6.026
Aberdeen,14,82,easy,1,1.351
Aberdeen,14,83,absent,1,3.202
Aberdeen,14,84,hard,0,3.267
Aberdeen,14,85,hard,1,2.58
Aberdeen,14,86,absent,0,2.857
Aberdeen,14,87,absent,1,2.946
Aberdeen,14,88,absent,1,2.257
Aberdeen,14,89,absent,1,2.074
Aberdeen,14,90,hard,0,1.578
Aberdeen,14,91,absent,1,1.092
Aberdeen,14,92,hard,0,1.845
Aberdeen,14,93,absent,1,4.42
Aberdeen,14,94,hard,1,2.613
Aberdeen,14,95,easy,1,1.81
Aberdeen,14,96,absent,0,1.66
Aberdeen,14,97,easy,1,1.282
Aberdeen,14,98,hard,1,4.196
Aberdeen,14,99,absent,1,3.012
Aberdeen,14,100,absent,1,2.293
Aberdeen,14,101,easy,1,0.987
Aberdeen,14,102,absent,1,2.404
Aberdeen,15,7,easy,1,1.087
Aberdeen,15,8,hard,0,2.832
Aberdeen,15,9,easy,1,0.682
Aberdeen,15,10,hard,1,1.876
Aberdeen,15,11,easy,1,0.851
Aberdeen,15,12,absent,1,3.247
Aberdeen,15,13,absent,1,5.144
Aberdeen,15,14,easy,1,0.855
Aberdeen,15,15,hard,1,4.672
Aberdeen,15,16,absent,1,3.1
Aberdeen,15,17,absent,0,1.738
Aberdeen,15,18,absent,1,5.462
Aberdeen,15,19,absent,1,5.323
Aberdeen,15,20,absent,1,5.68
Aberdeen,15,21,easy,1,1.193
Aberdeen,15,22,absent,1,4.549
Aberdeen,15,23,hard,0,3.959
Aberdeen,15,24,easy,1,0.714
Aberdeen,15,25,absent,1,4.811
Aberdeen,15,26,absent,1,4.969
Aberdeen,15,27,absent,1,3.691
Aberdeen,15,28,absent,1,3.658
Aberdeen,15,29,hard,0,2.906
Aberdeen,15,31,absent,1,4.253
Aberdeen,15,32,absent,1,5.461
Aberdeen,15,34,absent,1,3.713
Aberdeen,15,35,easy,1,0.636
Aberdeen,15,36,easy,1,0.616
Aberdeen,15,37,hard,0,4.625
Aberdeen,15,38,absent,1,5.674
Aberdeen,15,39,easy,1,0.668
Aberdeen,15,40,absent,1,4.771
Aberdeen,15,41,absent,0,4.503
Aberdeen,15,42,easy,1,0.675
Aberdeen,15,43,absent,0,2.168
Aberdeen,15,44,hard,1,4.589
Aberdeen,15,45,absent,1,5.575
Aberdeen,15,46,absent,1,5.497
Aberdeen,15,47,hard,1,1.091
Aberdeen,15,48,easy,1,0.647
Aberdeen,15,49,hard,0,3.361
Aberdeen,15,50,hard,1,1.331
Aberdeen,15,51,absent,1,6.605
Aberdeen,15,52,easy,1,0.672
Aberdeen,15,53,hard,0,5.153
Aberdeen,15,54,absent,1,4.319
Aberdeen,15,55,absent,1,5.326
Aberdeen,15,56,easy,1,0.923
Aberdeen,15,57,absent,1,4.908
Aberdeen,15,58,hard,0,5.683
Aberdeen,15,59,absent,1,4.9
Aberdeen,15,60,hard,1,4.547
Aberdeen,15,61,hard,1,2.421
Aberdeen,15,62,absent,1,6.4
Aberdeen,15,63,easy,1,0.634
Aberdeen,15,64,hard,0,6.926
Aberdeen,15,65,absent,1,5.93
Aberdeen,15,66,easy,1,0.823
Aberdeen,15,67,absent,1,5.856
Aberdeen,15,68,hard,0,6.038
Aberdeen,15,69,absent,1,6.866
Aberdeen,15,70,absent,1,2.794
Aberdeen,15,71,absent,1,4.743
Aberdeen,15,72,absent,0,2.714
Aberdeen,15,73,easy,1,0.65
Aberdeen,15,74,easy,1,0.537
Aberdeen,15,75,absent,1,5.378
Aberdeen,15,76,easy,1,0.767
Aberdeen,15,77,absent,0,3.654
Aberdeen,15,78,hard,0,5.072
Aberdeen,15,79,easy,1,1.07
Aberdeen,15,80,easy,1,0.601
Aberdeen,15,81,absent,1,7.341
Aberdeen,15,82,easy,1,0.649
Aberdeen,15,83,absent,1,6.503
Aberdeen,15,84,hard,1,1.63
Aberdeen,15,85,hard,1,4.025
Aberdeen,15,86,absent,0,3.848
Aberdeen,15,87,absent,1,6.399
Aberdeen,15,88,absent,1,4.583
Aberdeen,15,89,absent,1,3.829
Aberdeen,15,90,hard,0,4.968
Aberdeen,15,91,absent,1,5.237
Aberdeen,15,92,hard,1,3.637
Aberdeen,15,93,absent,0,1.267
Aberdeen,15,94,hard,0,4.126
Aberdeen,15,95,easy,1,0.836
Aberdeen,15,96,absent,0,3.029
Aberdeen,15,97,easy,1,0.649
Aberdeen,15,98,hard,1,2.78
Aberdeen,15,99,absent,1,7.022
Aberdeen,15,100,absent,1,5.946
Aberdeen,15,101,easy,1,0.772
Aberdeen,15,102,absent,1,4.206
Aberdeen,16,7,easy,1,1.754
Aberdeen,16,8,hard,0,8.135
Aberdeen,16,9,easy,1,2.158
Aberdeen,16,10,hard,0,15.313
Aberdeen,16,11,easy,1,1.11
Aberdeen,16,12,absent,1,27.851
Aberdeen,16,13,absent,1,26.624
Aberdeen,16,14,easy,1,6.402
Aberdeen,16,15,hard,1,18.089
Aberdeen,16,16,absent,1,22.163
Aberdeen,16,17,absent,1,24.349
Aberdeen,16,18,absent,1,22.525
Aberdeen,16,19,absent,1,23.333
Aberdeen,16,20,absent,1,25.459
Aberdeen,16,21,easy,1,1.595
Aberdeen,16,22,absent,1,27.643
Aberdeen,16,23,hard,1,18.888
Aberdeen,16,24,easy,1,1.526
Aberdeen,16,25,absent,1,20.672
Aberdeen,16,26,absent,1,18.216
Aberdeen,16,27,absent,1,19.375
Aberdeen,16,28,absent,1,19.006
Aberdeen,16,29,hard,0,17.382
Aberdeen,16,30,hard,1,13.814
Aberdeen,16,31,absent,1,18.745
Aberdeen,16,32,absent,1,22.343
Aberdeen,16,33,absent,1,21.38
Aberdeen,16,34,absent,1,19.047
Aberdeen,16,35,easy,1,1.212
Aberdeen,16,36,easy,1,1.144
Aberdeen,16,37,hard,1,11.148
Aberdeen,16,38,absent,1,25.444
Aberdeen,16,39,easy,1,2.02
Aberdeen,16,40,absent,1,21.372
Aberdeen,16,41,absent,1,24.353
Aberdeen,16,42,easy,1,1.195
Aberdeen,16,43,absent,1,24.261
Aberdeen,16,44,hard,0,21.418
Aberdeen,16,45,absent,1,30.688
Aberdeen,16,46,absent,1,21.732
Aberdeen,16,47,hard,1,5.318
Aberdeen,16,48,easy,1,0.913
Aberdeen,16,49,hard,1,3.724
Aberdeen,16,50,hard,1,1.308
Aberdeen,16,51,absent,1,29.125
Aberdeen,16,52,easy,1,0.872
Aberdeen,16,53,hard,1,18.274
Aberdeen,16,54,absent,1,21.89
Aberdeen,16,55,absent,1,22.284
Aberdeen,16,56,easy,1,1.327
Aberdeen,16,57,absent,1,20.992
Aberdeen,16,58,hard,1,4.129
Aberdeen,16,59,absent,1,26.798
Aberdeen,16,60,hard,1,29.322
Aberdeen,16,61,hard,1,22.753
Aberdeen,16,62,absent,1,22.903
Aberdeen,16,63,easy,1,0.952
Aberdeen,16,64,hard,0,22.411
Aberdeen,16,65,absent,1,24.299
Aberdeen,16,66,easy,1,0.889
Aberdeen,16,67,absent,1,26.468
Aberdeen,16,68,hard,1,24.571
Aberdeen,16,69,absent,1,21.746
Aberdeen,16,70,absent,1,21.76
Aberdeen,16,71,absent,1,22.6
Aberdeen,16,72,absent,1,21.477
Aberdeen,16,74,easy,1,0.715
Aberdeen,16,75,absent,1,26.41
Aberdeen,16,76,easy,1,0.859
Aberdeen,16,77,absent,1,21.331
Aberdeen,16,78,hard,1,18.749
Aberdeen,16,79,easy,1,2.018
Aberdeen,16,80,easy,1,0.722
Aberdeen,16,81,absent,1,21.976
Aberdeen,16,82,easy,1,0.755
Aberdeen,16,83,absent,1,20.914
Aberdeen,16,84,hard,1,17.098
Aberdeen,16,85,hard,1,2
Aberdeen,16,86,absent,1,26.811
Aberdeen,16,87,absent,1,24.177
Aberdeen,16,88,absent,1,19.844
Aberdeen,16,89,absent,1,22.393
Aberdeen,16,90,hard,1,5.633
Aberdeen,16,91,absent,1,27.475
Aberdeen,16,92,hard,1,2.068
Aberdeen,16,93,absent,1,23.596
Aberdeen,16,94,hard,1,1.92
Aberdeen,16,95,easy,1,0.916
Aberdeen,16,96,absent,1,27.204
Aberdeen,16,97,easy,1,0.674
Aberdeen,16,98,hard,1,15.396
Aberdeen,16,99,absent,1,30.653
Aberdeen,16,100,absent,1,20.018
Aberdeen,16,101,easy,1,0.779
Aberdeen,16,102,absent,1,25.684
Aberdeen,17,7,absent,1,8.972
Aberdeen,17,8,absent,1,4.101
Aberdeen,17,9,easy,1,1.066
Aberdeen,17,10,easy,1,1.594
Aberdeen,17,11,absent,1,5.538
Aberdeen,17,12,hard,1,1.729
Aberdeen,17,13,easy,1,1.416
Aberdeen,17,14,hard,0,5.124
Aberdeen,17,15,absent,1,7.212
Aberdeen,17,16,easy,1,0.746
Aberdeen,17,17,easy,1,2.163
Aberdeen,17,18,absent,1,6.562
Aberdeen,17,19,hard,0,5.699
Aberdeen,17,20,absent,1,5.243
Aberdeen,17,21,easy,1,1.011
Aberdeen,17,22,hard,0,10.119
Aberdeen,17,23,absent,1,5.648
Aberdeen,17,24,absent,1,7.843
Aberdeen,17,25,hard,0,5.441
Aberdeen,17,26,absent,0,7.529
Aberdeen,17,27,hard,0,16.467
Aberdeen,17,28,absent,0,2.264
Aberdeen,17,29,absent,0,7.364
Aberdeen,17,30,absent,1,15.289
Aberdeen,17,31,hard,1,4.056
Aberdeen,17,32,absent,1,10.191
Aberdeen,17,33,absent,1,8.025
Aberdeen,17,34,absent,1,6.735
Aberdeen,17,35,easy,1,1.137
Aberdeen,17,36,hard,1,1.077
Aberdeen,17,37,easy,1,1.298
Aberdeen,17,38,hard,1,2.124
Aberdeen,17,39,absent,1,5.803
Aberdeen,17,40,hard,0,5.368
Aberdeen,17,41,absent,1,8.357
Aberdeen,17,42,absent,1,10.577
Aberdeen,17,43,absent,1,8.078
Aberdeen,17,44,absent,1,7.537
Aberdeen,17,45,hard,1,0.752
Aberdeen,17,46,hard,0,5.594
Aberdeen,17,47,absent,1,9.221
Aberdeen,17,48,absent,1,6.422
Aberdeen,17,49,easy,1,0.771
Aberdeen,17,50,absent,1,6.176
Aberdeen,17,51,easy,1,0.831
Aberdeen,17,52,absent,1,4.497
Aberdeen,17,53,easy,1,0.869
Aberdeen,17,54,easy,1,0.901
Aberdeen,17,55,easy,1,1.129
Aberdeen,17,56,absent,1,2.725
Aberdeen,17,57,absent,1,3.884
Aberdeen,17,58,hard,0,4.155
Aberdeen,17,59,absent,1,4.67
Aberdeen,17,60,absent,1,6.319
Aberdeen,17,61,absent,1,6.94
Aberdeen,17,62,absent,1,10.795
Aberdeen,17,63,hard,0,8.786
Aberdeen,17,64,absent,1,13.772
Aberdeen,17,65,easy,1,0.949
Aberdeen,17,66,hard,1,13.793
Aberdeen,17,67,hard,1,13.736
Aberdeen,17,68,absent,1,9.806
Aberdeen,17,69,absent,1,12.387
Aberdeen,17,70,absent,1,12.314
Aberdeen,17,71,absent,1,10.383
Aberdeen,17,72,absent,1,11.653
Aberdeen,17,73,easy,1,0.73
Aberdeen,17,74,hard,1,10.212
Aberdeen,17,75,easy,1,0.678
Aberdeen,17,76,easy,1,0.698
Aberdeen,17,77,hard,0,15.677
Aberdeen,17,78,easy,1,0.952
Aberdeen,17,79,easy,1,0.714
Aberdeen,17,80,easy,1,0.806
Aberdeen,17,81,absent,1,11.741
Aberdeen,17,82,easy,1,0.938
Aberdeen,17,83,easy,1,0.836
Aberdeen,17,84,absent,1,14.985
Aberdeen,17,85,hard,0,9.72
Aberdeen,17,86,absent,1,15.347
Aberdeen,17,87,hard,0,11.904
Aberdeen,17,88,absent,1,13.066
Aberdeen,17,89,hard,0,9.87
Aberdeen,17,90,hard,0,6.419
Aberdeen,17,91,absent,1,12.233
Aberdeen,17,92,absent,1,9.724
Aberdeen,17,93,easy,1,0.772
Aberdeen,17,94,absent,1,13.079
Aberdeen,17,95,absent,1,14.162
Aberdeen,17,96,absent,1,13.258
Aberdeen,17,97,absent,1,14.259
Aberdeen,17,98,absent,1,10.599
Aberdeen,17,99,easy,1,0.78
Aberdeen,17,100,hard,0,11.102
Aberdeen,17,101,hard,0,10.907
Aberdeen,17,102,absent,1,16.367
Aberdeen,18,7,easy,1,3.538
Aberdeen,18,8,absent,0,2.166
Aberdeen,18,9,absent,1,3.277
Aberdeen,18,10,absent,1,5.123
Aberdeen,18,11,hard,0,3.974
Aberdeen,18,12,absent,1,6.536
Aberdeen,18,13,absent,1,9.524
Aberdeen,18,14,hard,0,7.366
Aberdeen,18,15,absent,1,8.573
Aberdeen,18,16,hard,1,3.415
Aberdeen,18,17,hard,0,6.566
Aberdeen,18,18,easy,1,1.151
Aberdeen,18,19,hard,0,6.602
Aberdeen,18,20,easy,1,0.636
Aberdeen,18,21,hard,1,13.181
Aberdeen,18,22,absent,0,8.97
Aberdeen,18,23,absent,1,7.159
Aberdeen,18,24,absent,1,4.939
Aberdeen,18,25,absent,0,2.522
Aberdeen,18,26,absent,1,5.744
Aberdeen,18,27,easy,1,0.893
Aberdeen,18,28,easy,1,1.205
Aberdeen,18,29,absent,1,12.647
Aberdeen,18,30,easy,1,0.763
Aberdeen,18,31,absent,1,4.133
Aberdeen,18,32,easy,1,0.913
Aberdeen,18,33,hard,0,9.392
Aberdeen,18,34,absent,0,1.177
Aberdeen,18,35,absent,0,1.294
Aberdeen,18,36,absent,1,9.067
Aberdeen,18,37,hard,0,10.319
Aberdeen,18,38,absent,1,5.188
Aberdeen,18,39,easy,1,0.702
Aberdeen,18,40,easy,1,0.802
Aberdeen,18,41,hard,0,9.286
Aberdeen,18,42,easy,1,0.966
Aberdeen,18,43,easy,1,0.77
Aberdeen,18,44,easy,1,0.743
Aberdeen,18,45,absent,1,9.158
Aberdeen,18,46,absent,1,8.459
Aberdeen,18,47,absent,1,8.067
Aberdeen,18,48,absent,1,4.25
Aberdeen,18,49,hard,0,2.958
Aberdeen,18,50,hard,0,3.239
Aberdeen,18,51,absent,1,5.742
Aberdeen,18,52,absent,1,6.82
Aberdeen,18,53,absent,1,4.826
Aberdeen,18,54,hard,0,19.128
Aberdeen,18,55,absent,1,2.087
Aberdeen,18,56,absent,1,3.481
Aberdeen,18,57,easy,1,0.937
Aberdeen,18,58,easy,1,0.825
