condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 trialType	 easySide	 accuracy	 RT
linesB	 4	 51	 1	 532	 -20	 385	 absent	 properTrial	 left	 1	 6.028
linesB	 4	 52	 1	 525	 -13	 386	 absent	 properTrial	 left	 1	 9.187
linesB	 4	 53	 1	 536	 -24	 376	 left	 properTrial	 left	 1	 0.821
linesB	 4	 54	 1	 531	 -19	 397	 left	 properTrial	 left	 1	 0.773
linesB	 4	 55	 1	 530	 18	 407	 absent	 properTrial	 right	 1	 7.148
linesB	 4	 56	 1	 536	 24	 388	 left	 properTrial	 right	 0	 5.686
linesB	 4	 57	 1	 541	 29	 411	 absent	 properTrial	 right	 1	 10.302
linesB	 4	 58	 1	 535	 23	 397	 left	 properTrial	 right	 0	 9.943
linesB	 4	 59	 1	 552	 40	 426	 absent	 properTrial	 right	 1	 11.978
linesB	 4	 60	 1	 538	 -26	 397	 right	 properTrial	 left	 0	 11.953
linesB	 4	 61	 1	 628	 -116	 275	 left	 properTrial	 left	 1	 0.948
linesB	 4	 62	 1	 523	 11	 400	 left	 properTrial	 right	 0	 12.195
linesB	 4	 63	 1	 539	 -27	 412	 absent	 properTrial	 left	 1	 12.519
linesB	 4	 64	 1	 540	 28	 407	 absent	 properTrial	 right	 1	 10.688
linesB	 4	 65	 1	 539	 -27	 409	 left	 properTrial	 left	 1	 0.935
linesB	 4	 66	 1	 527	 -15	 389	 left	 properTrial	 left	 1	 1.497
linesB	 4	 67	 1	 541	 29	 402	 left	 properTrial	 right	 0	 2.969
linesB	 4	 68	 1	 539	 27	 408	 left	 properTrial	 right	 0	 2.990
linesB	 4	 69	 1	 543	 31	 402	 left	 properTrial	 right	 0	 6.904
linesB	 4	 70	 1	 548	 36	 408	 right	 properTrial	 right	 1	 1.153
linesB	 4	 71	 1	 534	 -22	 401	 right	 properTrial	 left	 0	 9.517
linesB	 4	 72	 1	 548	 36	 420	 absent	 properTrial	 right	 1	 19.688
linesB	 4	 73	 1	 527	 15	 393	 absent	 properTrial	 right	 1	 8.999
linesB	 4	 74	 1	 534	 -22	 400	 absent	 properTrial	 left	 1	 7.192
linesB	 4	 75	 1	 541	 29	 410	 absent	 properTrial	 right	 1	 7.643
linesB	 4	 76	 1	 538	 26	 414	 absent	 properTrial	 right	 1	 8.837
linesB	 4	 77	 1	 547	 35	 427	 absent	 properTrial	 right	 1	 9.048
linesB	 4	 78	 1	 535	 23	 399	 absent	 properTrial	 right	 1	 8.996
linesB	 4	 79	 1	 533	 21	 398	 absent	 properTrial	 right	 1	 6.748
linesB	 4	 80	 1	 541	 29	 420	 absent	 properTrial	 right	 1	 8.661
linesB	 4	 81	 1	 529	 17	 408	 right	 properTrial	 right	 1	 0.727
linesB	 4	 82	 1	 542	 -30	 413	 right	 properTrial	 left	 1	 3.870
linesB	 4	 83	 1	 545	 -33	 408	 absent	 properTrial	 left	 1	 9.801
linesB	 4	 84	 1	 541	 -29	 420	 right	 properTrial	 left	 0	 5.271
linesB	 4	 85	 1	 543	 -31	 420	 left	 properTrial	 left	 1	 0.819
linesB	 4	 86	 1	 531	 19	 422	 absent	 properTrial	 right	 1	 8.730
linesB	 4	 87	 1	 546	 -34	 420	 left	 properTrial	 left	 1	 0.685
linesB	 4	 88	 1	 545	 33	 415	 absent	 properTrial	 right	 1	 7.711
linesB	 4	 89	 1	 539	 27	 411	 absent	 properTrial	 right	 1	 2.953
linesB	 4	 90	 1	 537	 25	 398	 absent	 properTrial	 right	 1	 4.721
linesB	 4	 91	 1	 532	 -20	 407	 absent	 properTrial	 left	 1	 7.365
linesB	 4	 92	 1	 537	 25	 400	 absent	 properTrial	 right	 1	 4.906
linesB	 4	 93	 1	 520	 8	 389	 right	 properTrial	 right	 1	 0.883
linesB	 4	 94	 1	 527	 15	 383	 right	 properTrial	 right	 0	 0.798
linesB	 4	 95	 1	 530	 -18	 401	 absent	 properTrial	 left	 1	 9.193
linesB	 4	 96	 1	 525	 13	 404	 right	 properTrial	 right	 1	 0.937
linesB	 4	 97	 1	 540	 28	 408	 left	 properTrial	 right	 0	 7.820
linesB	 4	 98	 1	 529	 17	 418	 left	 properTrial	 right	 0	 5.009
linesB	 4	 99	 1	 537	 25	 414	 left	 properTrial	 right	 0	 9.449
linesB	 4	 100	 1	 539	 -27	 408	 absent	 properTrial	 left	 1	 20.931
linesB	 4	 101	 1	 0	 0	 0	 right	 properTrial	 left	 0	 16.079
linesB	 4	 102	 1	 473	 -39	 362	 absent	 properTrial	 right	 1	 15.933
linesB	 4	 103	 1	 538	 26	 406	 right	 properTrial	 right	 1	 0.896
linesB	 4	 104	 1	 522	 -10	 397	 right	 properTrial	 left	 1	 12.976
linesB	 4	 105	 1	 541	 29	 417	 right	 properTrial	 right	 1	 0.804
linesB	 4	 106	 1	 540	 -28	 416	 absent	 properTrial	 left	 1	 15.679
linesB	 4	 107	 1	 531	 -19	 420	 right	 properTrial	 left	 0	 12.116
linesB	 4	 108	 1	 509	 -3	 374	 absent	 properTrial	 right	 1	 20.036
linesB	 4	 109	 1	 535	 -23	 412	 absent	 properTrial	 left	 1	 17.477
linesB	 4	 110	 1	 519	 7	 388	 right	 properTrial	 right	 1	 1.197
linesB	 4	 111	 1	 526	 -14	 392	 absent	 properTrial	 left	 1	 11.870
linesB	 4	 112	 1	 528	 16	 408	 absent	 properTrial	 right	 1	 13.050
linesB	 5	 17	 1	 526	 -14	 406	 left	 properTrial	 left	 1	 1.550
linesB	 5	 18	 1	 537	 -25	 374	 right	 properTrial	 left	 0	 15.591
linesB	 5	 19	 1	 533	 21	 405	 right	 properTrial	 right	 1	 5.686
linesB	 5	 20	 1	 529	 17	 403	 left	 properTrial	 right	 0	 7.898
linesB	 5	 21	 1	 533	 -21	 404	 left	 properTrial	 left	 1	 1.129
linesB	 5	 22	 1	 527	 15	 404	 absent	 properTrial	 right	 0	 11.079
linesB	 5	 23	 1	 538	 26	 402	 absent	 properTrial	 right	 1	 15.531
linesB	 5	 24	 1	 524	 12	 413	 right	 properTrial	 right	 1	 2.961
linesB	 5	 25	 1	 522	 -10	 379	 right	 properTrial	 left	 1	 5.531
linesB	 5	 26	 1	 548	 -36	 399	 absent	 properTrial	 left	 1	 14.909
linesB	 5	 27	 1	 535	 -23	 380	 absent	 properTrial	 left	 1	 9.779
linesB	 5	 28	 1	 543	 -31	 402	 absent	 properTrial	 left	 1	 12.067
linesB	 5	 29	 1	 0	 0	 0	 absent	 properTrial	 left	 1	 11.983
linesB	 5	 30	 1	 536	 24	 393	 absent	 properTrial	 right	 1	 11.499
linesB	 5	 31	 1	 531	 19	 381	 right	 properTrial	 right	 1	 0.949
linesB	 5	 32	 1	 516	 -4	 407	 absent	 properTrial	 left	 1	 11.938
linesB	 5	 33	 1	 531	 19	 386	 left	 properTrial	 right	 0	 11.321
linesB	 5	 34	 1	 533	 21	 399	 right	 properTrial	 right	 1	 1.023
linesB	 5	 35	 1	 527	 -15	 408	 absent	 properTrial	 left	 1	 12.398
linesB	 5	 36	 1	 527	 -15	 384	 absent	 properTrial	 left	 1	 11.125
linesB	 5	 37	 1	 539	 -27	 407	 absent	 properTrial	 left	 1	 14.030
linesB	 5	 38	 1	 516	 4	 400	 absent	 properTrial	 right	 1	 11.339
linesB	 5	 39	 1	 533	 21	 394	 left	 properTrial	 right	 1	 2.791
linesB	 5	 40	 1	 540	 28	 399	 left	 properTrial	 right	 0	 11.499
linesB	 5	 41	 1	 515	 -3	 402	 absent	 properTrial	 left	 1	 13.383
linesB	 5	 42	 1	 523	 -11	 383	 absent	 properTrial	 left	 1	 12.305
linesB	 5	 43	 1	 573	 61	 321	 absent	 properTrial	 right	 1	 7.535
linesB	 5	 44	 1	 535	 23	 393	 absent	 properTrial	 right	 1	 11.027
linesB	 5	 45	 1	 531	 -19	 387	 left	 properTrial	 left	 0	 13.159
linesB	 5	 46	 1	 537	 25	 400	 right	 properTrial	 right	 1	 1.260
linesB	 5	 47	 1	 526	 -14	 381	 right	 properTrial	 left	 0	 16.779
linesB	 5	 48	 1	 556	 44	 392	 absent	 properTrial	 right	 1	 12.615
linesB	 5	 49	 1	 501	 -11	 382	 right	 properTrial	 right	 1	 1.177
linesB	 5	 50	 1	 526	 -14	 394	 absent	 properTrial	 left	 1	 16.359
linesB	 5	 51	 1	 442	 -70	 332	 absent	 properTrial	 right	 1	 13.571
linesB	 5	 52	 1	 542	 30	 383	 right	 properTrial	 right	 1	 1.235
linesB	 5	 53	 1	 532	 20	 394	 absent	 properTrial	 right	 1	 10.950
linesB	 5	 54	 1	 514	 2	 351	 left	 properTrial	 right	 0	 8.994
linesB	 5	 55	 1	 538	 -26	 390	 absent	 properTrial	 left	 1	 14.571
linesB	 5	 56	 1	 522	 10	 389	 absent	 properTrial	 right	 1	 10.859
linesB	 5	 57	 1	 523	 11	 403	 left	 properTrial	 right	 0	 11.936
linesB	 5	 58	 1	 522	 10	 399	 right	 properTrial	 right	 1	 1.582
linesB	 5	 59	 1	 520	 8	 399	 left	 properTrial	 right	 0	 15.919
linesB	 5	 60	 1	 520	 8	 413	 left	 properTrial	 right	 0	 20.852
linesB	 5	 61	 1	 525	 -13	 404	 absent	 properTrial	 left	 1	 31.588
linesB	 5	 62	 1	 523	 11	 396	 right	 properTrial	 right	 1	 1.347
linesB	 5	 63	 1	 518	 -6	 404	 right	 properTrial	 left	 0	 21.998
linesB	 5	 64	 1	 546	 -34	 412	 absent	 properTrial	 left	 1	 22.280
linesB	 5	 65	 1	 542	 -30	 409	 absent	 properTrial	 left	 1	 10.143
linesB	 5	 66	 1	 534	 -22	 370	 left	 properTrial	 left	 1	 0.999
linesB	 5	 67	 1	 534	 22	 390	 absent	 properTrial	 right	 1	 7.049
linesB	 5	 68	 1	 503	 -9	 373	 left	 properTrial	 right	 0	 10.468
linesB	 5	 69	 1	 531	 19	 402	 absent	 properTrial	 right	 1	 15.421
linesB	 5	 70	 1	 539	 -27	 395	 right	 properTrial	 left	 0	 15.429
linesB	 5	 71	 1	 549	 37	 403	 left	 properTrial	 right	 1	 12.486
linesB	 5	 72	 1	 532	 -20	 394	 absent	 properTrial	 left	 1	 18.227
linesB	 5	 73	 1	 535	 23	 382	 right	 properTrial	 right	 1	 1.591
linesB	 5	 74	 1	 539	 -27	 377	 right	 properTrial	 left	 0	 10.963
linesB	 5	 75	 1	 539	 27	 406	 absent	 properTrial	 right	 1	 11.817
linesB	 5	 76	 1	 540	 28	 399	 right	 properTrial	 right	 1	 1.032
linesB	 5	 77	 1	 539	 27	 397	 absent	 properTrial	 right	 1	 20.576
linesB	 5	 78	 1	 535	 23	 395	 left	 properTrial	 right	 1	 10.928
linesB	 5	 79	 1	 533	 21	 411	 absent	 properTrial	 right	 1	 11.098
linesB	 5	 80	 1	 525	 13	 408	 absent	 properTrial	 right	 1	 8.932
linesB	 5	 81	 1	 559	 -47	 406	 absent	 properTrial	 left	 1	 11.879
linesB	 5	 82	 1	 545	 -33	 395	 absent	 properTrial	 left	 1	 7.477
linesB	 5	 83	 1	 534	 22	 395	 right	 properTrial	 right	 1	 0.849
linesB	 5	 84	 1	 532	 -20	 401	 left	 properTrial	 left	 1	 1.092
linesB	 5	 85	 1	 529	 -17	 402	 absent	 properTrial	 left	 1	 9.194
linesB	 5	 86	 1	 404	 -108	 313	 right	 properTrial	 right	 1	 1.091
linesB	 5	 87	 1	 531	 -19	 397	 absent	 properTrial	 left	 1	 5.556
linesB	 5	 88	 1	 495	 -17	 328	 left	 properTrial	 right	 0	 7.932
linesB	 5	 89	 1	 535	 -23	 412	 left	 properTrial	 left	 1	 0.939
linesB	 5	 90	 1	 524	 -12	 388	 left	 properTrial	 left	 1	 0.915
linesB	 5	 91	 1	 527	 -15	 400	 absent	 properTrial	 left	 1	 9.419
linesB	 5	 92	 1	 537	 -25	 387	 left	 properTrial	 left	 1	 0.759
linesB	 5	 93	 1	 528	 -16	 403	 absent	 properTrial	 left	 1	 7.655
linesB	 5	 94	 1	 538	 26	 386	 left	 properTrial	 right	 0	 5.846
linesB	 5	 95	 1	 534	 -22	 402	 right	 properTrial	 left	 1	 1.731
linesB	 5	 96	 1	 534	 22	 387	 absent	 properTrial	 right	 1	 11.991
linesB	 5	 97	 1	 505	 7	 406	 absent	 properTrial	 left	 1	 10.286
linesB	 5	 98	 1	 535	 23	 394	 absent	 properTrial	 right	 1	 7.122
linesB	 5	 99	 1	 535	 23	 404	 absent	 properTrial	 right	 1	 9.016
linesB	 5	 100	 1	 532	 20	 403	 left	 properTrial	 right	 1	 5.178
linesB	 5	 101	 1	 542	 30	 394	 absent	 properTrial	 right	 1	 5.457
linesB	 5	 102	 1	 487	 25	 334	 right	 properTrial	 left	 0	 9.338
linesB	 5	 103	 1	 551	 -39	 407	 absent	 properTrial	 left	 1	 10.277
linesB	 5	 104	 1	 544	 32	 398	 left	 properTrial	 right	 0	 6.967
linesB	 5	 105	 1	 552	 40	 413	 right	 properTrial	 right	 1	 0.776
linesB	 5	 106	 1	 550	 -38	 403	 absent	 properTrial	 left	 1	 16.187
linesB	 5	 107	 1	 555	 -43	 380	 left	 properTrial	 left	 1	 0.930
linesB	 5	 108	 1	 538	 -26	 398	 right	 properTrial	 left	 0	 6.220
linesB	 5	 109	 1	 537	 25	 411	 absent	 properTrial	 right	 1	 10.881
linesB	 5	 110	 1	 532	 20	 400	 absent	 properTrial	 right	 1	 12.885
linesB	 5	 111	 1	 517	 5	 394	 right	 properTrial	 right	 1	 0.810
linesB	 5	 112	 1	 539	 -27	 407	 absent	 properTrial	 left	 1	 6.057
linesB	 11	 17	 1	 540	 -28	 345	 left	 properTrial	 left	 1	 1.425
linesB	 11	 18	 1	 543	 -31	 338	 right	 properTrial	 left	 0	 8.481
linesB	 11	 19	 1	 518	 6	 271	 right	 properTrial	 right	 1	 1.144
linesB	 11	 20	 1	 521	 9	 342	 left	 properTrial	 right	 1	 5.818
linesB	 11	 21	 1	 535	 -23	 352	 left	 properTrial	 left	 1	 1.012
linesB	 11	 22	 1	 526	 14	 327	 absent	 properTrial	 right	 1	 20.416
linesB	 11	 23	 1	 537	 25	 352	 absent	 properTrial	 right	 1	 10.902
linesB	 11	 24	 1	 530	 18	 355	 right	 properTrial	 right	 1	 1.622
linesB	 11	 25	 1	 536	 -24	 365	 right	 properTrial	 left	 1	 2.960
linesB	 11	 26	 1	 544	 -32	 359	 absent	 properTrial	 left	 1	 16.600
linesB	 11	 27	 1	 536	 -24	 363	 absent	 properTrial	 left	 1	 20.680
linesB	 11	 28	 1	 523	 -11	 355	 absent	 properTrial	 left	 1	 13.433
linesB	 11	 29	 1	 528	 -16	 357	 absent	 properTrial	 left	 1	 7.569
linesB	 11	 30	 1	 525	 13	 336	 absent	 properTrial	 right	 1	 12.920
linesB	 11	 31	 1	 525	 13	 357	 right	 properTrial	 right	 1	 1.245
linesB	 11	 32	 1	 532	 -20	 336	 absent	 properTrial	 left	 1	 11.656
linesB	 11	 33	 1	 522	 10	 343	 left	 properTrial	 right	 0	 8.487
linesB	 11	 34	 1	 514	 2	 359	 right	 properTrial	 right	 1	 1.217
linesB	 11	 35	 1	 531	 -19	 359	 absent	 properTrial	 left	 1	 15.735
linesB	 11	 36	 1	 516	 -4	 343	 absent	 properTrial	 left	 1	 16.419
linesB	 11	 37	 1	 517	 -5	 334	 absent	 properTrial	 left	 1	 18.483
linesB	 11	 38	 1	 524	 12	 343	 absent	 properTrial	 right	 1	 17.130
linesB	 11	 39	 1	 518	 6	 349	 left	 properTrial	 right	 1	 13.041
linesB	 11	 40	 1	 522	 10	 349	 left	 properTrial	 right	 0	 22.802
linesB	 11	 41	 1	 518	 -6	 364	 absent	 properTrial	 left	 1	 16.245
linesB	 11	 42	 1	 499	 13	 372	 absent	 properTrial	 left	 1	 17.064
linesB	 11	 43	 1	 502	 -10	 378	 absent	 properTrial	 right	 1	 17.475
linesB	 11	 44	 1	 491	 -21	 376	 absent	 properTrial	 right	 1	 15.304
linesB	 11	 45	 1	 463	 49	 356	 left	 properTrial	 left	 1	 3.897
linesB	 11	 46	 1	 476	 -36	 361	 right	 properTrial	 right	 1	 1.020
linesB	 11	 47	 1	 504	 8	 377	 right	 properTrial	 left	 1	 4.231
linesB	 11	 48	 1	 505	 -7	 369	 absent	 properTrial	 right	 1	 13.613
linesB	 11	 49	 1	 496	 -16	 378	 right	 properTrial	 right	 1	 0.759
linesB	 11	 50	 1	 495	 17	 351	 absent	 properTrial	 left	 1	 23.275
linesB	 11	 51	 1	 490	 -22	 377	 absent	 properTrial	 right	 1	 11.376
linesB	 11	 52	 1	 489	 -23	 369	 right	 properTrial	 right	 1	 0.782
linesB	 11	 53	 1	 504	 -8	 352	 absent	 properTrial	 right	 1	 7.525
linesB	 11	 54	 1	 509	 -3	 382	 left	 properTrial	 right	 0	 7.281
linesB	 11	 55	 1	 491	 21	 381	 absent	 properTrial	 left	 1	 20.238
linesB	 11	 56	 1	 482	 -30	 375	 absent	 properTrial	 right	 1	 21.101
linesB	 11	 57	 1	 495	 -17	 375	 left	 properTrial	 right	 0	 22.619
linesB	 11	 58	 1	 507	 -5	 385	 right	 properTrial	 right	 1	 1.185
linesB	 11	 59	 1	 505	 -7	 387	 left	 properTrial	 right	 0	 37.996
linesB	 11	 60	 1	 502	 -10	 381	 left	 properTrial	 right	 1	 3.221
linesB	 11	 61	 1	 506	 6	 391	 absent	 properTrial	 left	 1	 46.953
linesB	 11	 62	 1	 508	 -4	 374	 right	 properTrial	 right	 1	 1.031
linesB	 11	 63	 1	 501	 11	 370	 right	 properTrial	 left	 1	 22.725
linesB	 11	 64	 1	 501	 11	 378	 absent	 properTrial	 left	 1	 39.210
linesB	 11	 65	 1	 507	 5	 378	 absent	 properTrial	 left	 1	 17.343
linesB	 11	 66	 1	 509	 3	 309	 left	 properTrial	 left	 1	 0.794
linesB	 11	 67	 1	 487	 -25	 372	 absent	 properTrial	 right	 1	 33.158
linesB	 11	 68	 1	 496	 -16	 366	 left	 properTrial	 right	 1	 4.118
linesB	 11	 69	 1	 491	 -21	 358	 absent	 properTrial	 right	 1	 15.912
linesB	 11	 70	 1	 485	 27	 378	 right	 properTrial	 left	 1	 3.384
linesB	 11	 71	 1	 474	 -38	 339	 left	 properTrial	 right	 1	 5.901
linesB	 11	 72	 1	 483	 29	 336	 absent	 properTrial	 left	 1	 24.868
linesB	 11	 73	 1	 479	 -33	 367	 right	 properTrial	 right	 1	 0.863
linesB	 11	 74	 1	 475	 37	 346	 right	 properTrial	 left	 1	 3.921
linesB	 11	 75	 1	 558	 46	 216	 absent	 properTrial	 right	 1	 25.761
linesB	 11	 76	 1	 484	 -28	 355	 right	 properTrial	 right	 1	 0.666
linesB	 11	 77	 1	 484	 -28	 335	 absent	 properTrial	 right	 1	 41.172
linesB	 11	 78	 1	 485	 -27	 351	 left	 properTrial	 right	 0	 24.401
linesB	 11	 79	 1	 465	 -47	 365	 absent	 properTrial	 right	 1	 47.585
linesB	 11	 80	 1	 475	 -37	 376	 absent	 properTrial	 right	 1	 37.958
linesB	 11	 81	 1	 488	 24	 344	 absent	 properTrial	 left	 1	 42.271
linesB	 11	 82	 1	 480	 32	 338	 absent	 properTrial	 left	 1	 35.483
linesB	 11	 83	 1	 502	 -10	 273	 right	 properTrial	 right	 1	 1.079
linesB	 11	 84	 1	 487	 25	 365	 left	 properTrial	 left	 1	 0.780
linesB	 11	 85	 1	 491	 21	 347	 absent	 properTrial	 left	 1	 28.283
linesB	 11	 86	 1	 483	 -29	 343	 right	 properTrial	 right	 1	 0.760
linesB	 11	 87	 1	 482	 30	 368	 absent	 properTrial	 left	 1	 24.830
linesB	 11	 88	 1	 493	 -19	 384	 left	 properTrial	 right	 1	 3.555
linesB	 11	 89	 1	 510	 2	 374	 left	 properTrial	 left	 1	 1.105
linesB	 11	 90	 1	 502	 10	 373	 left	 properTrial	 left	 1	 0.678
linesB	 11	 91	 1	 518	 -6	 373	 absent	 properTrial	 left	 1	 30.419
linesB	 11	 92	 1	 509	 3	 376	 left	 properTrial	 left	 1	 0.755
linesB	 11	 93	 1	 0	 0	 0	 absent	 properTrial	 left	 1	 37.404
linesB	 11	 94	 1	 507	 -5	 384	 left	 properTrial	 right	 0	 29.813
linesB	 11	 95	 1	 496	 16	 377	 right	 properTrial	 left	 0	 43.231
linesB	 11	 96	 1	 496	 -16	 389	 absent	 properTrial	 right	 1	 51.010
linesB	 11	 97	 1	 507	 5	 379	 absent	 properTrial	 left	 1	 56.816
linesB	 11	 98	 1	 504	 -8	 382	 absent	 properTrial	 right	 1	 49.172
linesB	 11	 99	 1	 505	 -7	 383	 absent	 properTrial	 right	 1	 43.493
linesB	 11	 100	 1	 515	 3	 383	 left	 properTrial	 right	 0	 46.260
linesB	 11	 101	 1	 496	 -16	 387	 absent	 properTrial	 right	 1	 35.126
linesB	 11	 102	 1	 503	 9	 394	 right	 properTrial	 left	 0	 58.095
linesB	 11	 103	 1	 511	 1	 382	 absent	 properTrial	 left	 1	 57.259
linesB	 11	 104	 1	 501	 -11	 361	 left	 properTrial	 right	 1	 29.636
linesB	 11	 105	 1	 501	 -11	 373	 right	 properTrial	 right	 1	 1.113
linesB	 11	 106	 1	 498	 14	 369	 absent	 properTrial	 left	 1	 60.971
linesB	 11	 107	 1	 503	 9	 361	 left	 properTrial	 left	 1	 0.842
linesB	 11	 108	 1	 495	 17	 343	 right	 properTrial	 left	 1	 9.340
linesB	 11	 109	 1	 616	 104	 303	 absent	 properTrial	 right	 1	 76.912
linesB	 11	 110	 1	 516	 4	 365	 absent	 properTrial	 right	 1	 33.602
linesB	 11	 111	 1	 470	 -42	 326	 right	 properTrial	 right	 1	 1.162
linesB	 11	 112	 1	 514	 -2	 378	 absent	 properTrial	 left	 1	 80.007
linesB	 12	 17	 1	 514	 -2	 404	 left	 properTrial	 left	 1	 27.538
linesB	 12	 18	 1	 516	 -4	 394	 right	 properTrial	 left	 0	 10.260
linesB	 12	 19	 1	 510	 -2	 395	 right	 properTrial	 right	 1	 1.095
linesB	 12	 20	 1	 511	 -1	 386	 left	 properTrial	 right	 0	 14.109
linesB	 12	 21	 1	 511	 1	 401	 left	 properTrial	 left	 1	 1.080
linesB	 12	 22	 1	 507	 -5	 392	 absent	 properTrial	 right	 1	 31.450
linesB	 12	 23	 1	 0	 0	 0	 absent	 properTrial	 right	 1	 24.213
linesB	 12	 24	 1	 525	 13	 410	 right	 properTrial	 right	 1	 1.964
linesB	 12	 25	 1	 511	 1	 397	 right	 properTrial	 left	 0	 28.795
linesB	 12	 26	 1	 504	 8	 401	 absent	 properTrial	 left	 1	 32.483
linesB	 12	 27	 1	 512	 0	 400	 absent	 properTrial	 left	 1	 36.042
linesB	 12	 28	 1	 517	 -5	 392	 absent	 properTrial	 left	 1	 57.215
linesB	 12	 29	 1	 513	 -1	 407	 absent	 properTrial	 left	 1	 35.378
linesB	 12	 30	 1	 512	 0	 407	 absent	 properTrial	 right	 1	 40.371
linesB	 12	 31	 1	 516	 4	 427	 right	 properTrial	 right	 1	 4.080
linesB	 12	 32	 1	 503	 9	 414	 absent	 properTrial	 left	 1	 24.016
linesB	 12	 33	 1	 513	 1	 411	 left	 properTrial	 right	 1	 17.926
linesB	 12	 34	 1	 505	 -7	 403	 right	 properTrial	 right	 1	 1.052
linesB	 12	 35	 1	 497	 15	 393	 absent	 properTrial	 left	 1	 25.739
linesB	 12	 36	 1	 510	 2	 388	 absent	 properTrial	 left	 1	 31.412
linesB	 12	 37	 1	 517	 -5	 396	 absent	 properTrial	 left	 1	 25.846
linesB	 12	 38	 1	 511	 -1	 396	 absent	 properTrial	 right	 1	 31.890
linesB	 12	 39	 1	 516	 4	 419	 left	 properTrial	 right	 1	 6.529
linesB	 12	 40	 1	 505	 -7	 406	 left	 properTrial	 right	 0	 12.690
linesB	 12	 41	 1	 507	 5	 384	 absent	 properTrial	 left	 1	 28.043
linesB	 12	 42	 1	 507	 5	 398	 absent	 properTrial	 left	 1	 26.082
linesB	 12	 43	 1	 511	 -1	 391	 absent	 properTrial	 right	 1	 30.420
linesB	 12	 44	 1	 509	 -3	 389	 absent	 properTrial	 right	 1	 27.695
linesB	 12	 45	 1	 509	 3	 395	 left	 properTrial	 left	 1	 1.672
linesB	 12	 46	 1	 505	 -7	 388	 right	 properTrial	 right	 1	 1.043
linesB	 12	 47	 1	 499	 13	 384	 right	 properTrial	 left	 1	 28.579
linesB	 12	 48	 1	 503	 -9	 365	 absent	 properTrial	 right	 1	 25.369
linesB	 12	 49	 1	 506	 -6	 388	 right	 properTrial	 right	 1	 0.812
linesB	 12	 50	 1	 515	 -3	 362	 absent	 properTrial	 left	 1	 24.463
linesB	 12	 51	 1	 507	 -5	 371	 absent	 properTrial	 right	 1	 34.658
linesB	 12	 52	 1	 507	 -5	 382	 right	 properTrial	 right	 1	 0.840
linesB	 12	 53	 1	 502	 -10	 381	 absent	 properTrial	 right	 1	 33.727
linesB	 12	 54	 1	 510	 -2	 384	 left	 properTrial	 right	 1	 16.314
linesB	 12	 55	 1	 513	 -1	 375	 absent	 properTrial	 left	 1	 27.085
linesB	 12	 56	 1	 511	 -1	 373	 absent	 properTrial	 right	 1	 27.848
linesB	 12	 57	 1	 500	 -12	 379	 left	 properTrial	 right	 1	 22.648
linesB	 12	 58	 1	 503	 -9	 384	 right	 properTrial	 right	 1	 1.379
linesB	 12	 59	 1	 503	 -9	 377	 left	 properTrial	 right	 1	 37.371
linesB	 12	 60	 1	 502	 -10	 388	 left	 properTrial	 right	 1	 26.573
linesB	 12	 61	 1	 509	 3	 387	 absent	 properTrial	 left	 1	 28.802
linesB	 12	 62	 1	 496	 -16	 390	 right	 properTrial	 right	 1	 0.901
linesB	 12	 63	 1	 505	 7	 367	 right	 properTrial	 left	 0	 50.653
linesB	 12	 64	 1	 0	 0	 0	 absent	 properTrial	 left	 1	 44.800
linesB	 12	 65	 1	 510	 2	 391	 absent	 properTrial	 left	 1	 38.567
linesB	 12	 66	 1	 498	 14	 395	 left	 properTrial	 left	 1	 0.778
linesB	 12	 67	 1	 497	 -15	 385	 absent	 properTrial	 right	 1	 28.299
linesB	 12	 68	 1	 503	 -9	 394	 left	 properTrial	 right	 1	 35.228
linesB	 12	 69	 1	 494	 -18	 386	 absent	 properTrial	 right	 1	 36.884
linesB	 12	 70	 1	 494	 18	 393	 right	 properTrial	 left	 1	 5.740
linesB	 12	 71	 1	 499	 -13	 390	 left	 properTrial	 right	 1	 14.986
linesB	 12	 72	 1	 495	 17	 400	 absent	 properTrial	 left	 1	 22.835
linesB	 12	 73	 1	 505	 -7	 398	 right	 properTrial	 right	 1	 0.955
linesB	 12	 74	 1	 505	 7	 392	 right	 properTrial	 left	 1	 16.519
linesB	 12	 75	 1	 498	 -14	 398	 absent	 properTrial	 right	 1	 43.722
linesB	 12	 76	 1	 488	 -24	 383	 right	 properTrial	 right	 1	 0.855
linesB	 12	 77	 1	 491	 -21	 386	 absent	 properTrial	 right	 1	 29.629
linesB	 12	 78	 1	 496	 -16	 396	 left	 properTrial	 right	 1	 14.943
linesB	 12	 79	 1	 504	 -8	 401	 absent	 properTrial	 right	 1	 29.560
linesB	 12	 80	 1	 503	 -9	 397	 absent	 properTrial	 right	 1	 35.158
linesB	 12	 81	 1	 501	 11	 393	 absent	 properTrial	 left	 1	 32.020
linesB	 12	 82	 1	 501	 11	 407	 absent	 properTrial	 left	 1	 31.377
linesB	 12	 83	 1	 504	 -8	 399	 right	 properTrial	 right	 1	 0.818
linesB	 12	 84	 1	 501	 11	 398	 left	 properTrial	 left	 1	 0.961
linesB	 12	 85	 1	 494	 18	 400	 absent	 properTrial	 left	 1	 18.967
linesB	 12	 86	 1	 495	 -17	 386	 right	 properTrial	 right	 1	 1.316
